MATCHNO,BILETNO,BOLUM,
5,3174436848,14,
5,3174536848,14,
5,3174636848,14,
5,3174736848,14,
5,3174836848,14,
5,3174936848,14,
5,3174539848,14,
5,3174839848,14,
5,3174030948,14,
5,3174130948,14,
5,3174230948,14,
5,3174330948,14,
5,3174430948,14,
5,3174530948,14,
5,3174630948,14,
5,3174730948,14,
5,3174830948,14,
5,3174930948,14,
5,3174033948,14,
5,3174133948,14,
5,3174233948,14,
5,3174333948,14,
5,3174433948,14,
5,3174533948,14,
5,3174633948,14,
5,3174733948,14,
5,3174833948,14,
5,3174933948,14,
5,3174035948,14,
5,3174135948,14,
5,3174235948,14,
5,3174335948,14,
5,3174435948,14,
5,3174535948,14,
5,3174635948,14,
5,3174735948,14,
5,3174835948,14,
5,3174935948,14,
5,3174036948,14,
5,3174136948,14,
5,3174236948,14,
5,3174336948,14,
5,3174436948,14,
5,3174536948,14,
5,3174636948,14,
5,3174736948,14,
5,3174836948,14,
5,3174936948,14,
5,3174039948,14,
5,3174139948,14,
5,3174239948,14,
5,3174339948,14,
5,3174439948,14,
5,3174539948,14,
5,3174639948,14,
5,3174839948,14,
5,3174939948,14,
5,3177030048,14,
5,3177130048,14,
5,3177230048,14,
5,3177330048,14,
5,3177430048,14,
5,3177530048,14,
5,3177630048,14,
5,3177830048,14,
5,3177930048,14,
5,3177033048,14,
5,3177133048,14,
5,3177233048,14,
5,3177333048,14,
5,3177433048,14,
5,3177533048,14,
5,3177633048,14,
5,3177833048,14,
5,3177933048,14,
5,3177035048,14,
5,3177135048,14,
5,3177235048,14,
5,3177335048,14,
5,3177435048,14,
5,3177535048,14,
5,3177635048,14,
5,3177835048,14,
5,3177935048,14,
5,3177036048,14,
5,3177136048,14,
5,3177236048,14,
5,3177336048,14,
5,3177436048,14,
5,3177536048,14,
5,3177636048,14,
5,3177836048,14,
5,3177936048,14,
5,3177339048,14,
5,3177030148,14,
5,3177130148,14,
5,3177230148,14,
5,3177330148,14,
5,3177430148,14,
5,3177530148,14,
5,3177630148,14,
5,3177830148,14,
5,3177930148,14,
5,3177033148,14,
5,3177133148,14,
5,3177233148,14,
5,3177333148,14,
5,3177433148,14,
5,3177533148,14,
5,3177633148,14,
5,3177833148,14,
5,3177933148,14,
5,3177035148,14,
5,3177135148,14,
5,3177235148,14,
5,3177335148,14,
5,3177435148,14,
5,3177535148,14,
5,3177635148,14,
5,3177835148,14,
5,3177935148,14,
5,3177036148,14,
5,3177136148,14,
5,3177236148,14,
5,3177336148,14,
5,3177436148,14,
5,3177536148,14,
5,3177636148,14,
5,3177836148,14,
5,3177936148,14,
5,3177030248,14,
5,3177130248,14,
5,3177230248,14,
5,3177330248,14,
5,3177430248,14,
5,3177530248,14,
5,3177630248,14,
5,3177830248,14,
5,3177930248,14,
5,3177033248,14,
5,3177133248,14,
5,3177233248,14,
5,3177333248,14,
5,3177433248,14,
5,3177533248,14,
5,3177633248,14,
5,3177833248,14,
5,3177933248,14,
5,3177035248,14,
5,3177135248,14,
5,3177235248,14,
5,3177335248,14,
5,3177535248,14,
5,3177635248,14,
5,3177835248,14,
5,3177935248,14,
5,3177036248,14,
5,3177136248,14,
5,3177236248,14,
5,3177336248,14,
5,3177436248,14,
5,3177536248,14,
5,3177636248,14,
5,3177836248,14,
5,3177936248,14,
5,3177030348,14,
5,3177130348,14,
5,3177230348,14,
5,3177330348,14,
5,3177430348,14,
5,3177530348,14,
5,3177630348,14,
5,3177830348,14,
5,3177930348,14,
5,3177035348,14,
5,3177135348,14,
5,3177235348,14,
5,3177335348,14,
5,3177435348,14,
5,3177535348,14,
5,3177635348,14,
5,3177835348,14,
5,3177935348,14,
5,3177036348,14,
5,3177136348,14,
5,3177236348,14,
5,3177336348,14,
5,3177436348,14,
5,3177536348,14,
5,3177636348,14,
5,3177836348,14,
5,3177936348,14,
5,3177039348,14,
5,3177239348,14,
5,3177339348,14,
5,3177539348,14,
5,3177639348,14,
5,3177030448,14,
5,3177130448,14,
5,3177230448,14,
5,3177330448,14,
5,3177430448,14,
5,3177530448,14,
5,3177630448,14,
5,3177830448,14,
5,3177930448,14,
5,3177033448,14,
5,3177133448,14,
5,3177233448,14,
5,3177333448,14,
5,3177433448,14,
5,3177533448,14,
5,3177633448,14,
5,3177833448,14,
5,3177933448,14,
5,3177035448,14,
5,3177135448,14,
5,3177235448,14,
5,3177335448,14,
5,3177435448,14,
5,3177535448,14,
5,3177635448,14,
5,3177835448,14,
5,3177935448,14,
5,3177036448,14,
5,3177136448,14,
5,3177236448,14,
5,3177336448,14,
5,3177436448,14,
5,3177536448,14,
5,3177636448,14,
5,3177836448,14,
5,3177936448,14,
5,3177030548,14,
5,3177130548,14,
5,3177230548,14,
5,3177330548,14,
5,3177430548,14,
5,3177530548,14,
5,3177630548,14,
5,3177830548,14,
5,3177930548,14,
5,3177033548,14,
5,3177133548,14,
5,3177233548,14,
5,3177333548,14,
5,3177433548,14,
5,3177533548,14,
5,3177633548,14,
5,3177833548,14,
5,3177933548,14,
5,3177035548,14,
5,3177135548,14,
5,3177235548,14,
5,3177335548,14,
5,3177435548,14,
5,3177535548,14,
5,3177635548,14,
5,3177835548,14,
5,3177935548,14,
5,3177036548,14,
5,3177136548,14,
5,3177236548,14,
5,3177336548,14,
5,3177436548,14,
5,3177536548,14,
5,3177636548,14,
5,3177836548,14,
5,3177936548,14,
5,3177339548,14,
5,3177030648,14,
5,3177130648,14,
5,3177230648,14,
5,3177330648,14,
5,3177430648,14,
5,3177530648,14,
5,3177630648,14,
5,3177830648,14,
5,3177930648,14,
5,3177033648,14,
5,3177133648,14,
5,3177233648,14,
5,3177333648,14,
5,3177433648,14,
5,3177533648,14,
5,3177633648,14,
5,3177833648,14,
5,3177933648,14,
5,3177035648,14,
5,3177135648,14,
5,3177235648,14,
5,3177335648,14,
5,3177435648,14,
5,3177535648,14,
5,3177635648,14,
5,3177835648,14,
5,3177935648,14,
5,3177036648,14,
5,3177136648,14,
5,3177236648,14,
5,3177336648,14,
5,3177436648,14,
5,3177536648,14,
5,3177636648,14,
5,3177836648,14,
5,3177936648,14,
5,3177039648,14,
5,3177239648,14,
5,3177339648,14,
5,3177639648,14,
5,3177030748,14,
5,3177130748,14,
5,3177230748,14,
5,3177330748,14,
5,3177430748,14,
5,3177530748,14,
5,3177630748,14,
5,3177830748,14,
5,3177930748,14,
5,3177033748,14,
5,3177133748,14,
5,3177233748,14,
5,3177333748,14,
5,3177433748,14,
5,3177533748,14,
5,3177633748,14,
5,3177833748,14,
5,3177933748,14,
5,3177035748,14,
5,3177235748,14,
5,3177335748,14,
5,3177535748,14,
5,3177635748,14,
5,3177835748,14,
5,3177036748,14,
5,3177136748,14,
5,3177236748,14,
5,3177336748,14,
5,3177436748,14,
5,3177536748,14,
5,3177636748,14,
5,3177836748,14,
5,3177936748,14,
5,3177030848,14,
5,3177130848,14,
5,3177230848,14,
5,3177330848,14,
5,3177430848,14,
5,3177530848,14,
5,3177630848,14,
5,3177830848,14,
5,3177930848,14,
5,3177033848,14,
5,3177133848,14,
5,3177233848,14,
5,3177333848,14,
5,3177433848,14,
5,3177533848,14,
5,3177633848,14,
5,3177833848,14,
5,3177933848,14,
5,3177035848,14,
5,3177135848,14,
5,3177235848,14,
5,3177335848,14,
5,3177435848,14,
5,3177535848,14,
5,3177635848,14,
5,3177835848,14,
5,3177935848,14,
5,3177036848,14,
5,3177136848,14,
5,3177236848,14,
5,3177336848,14,
5,3177436848,14,
5,3177536848,14,
5,3177636848,14,
5,3177836848,14,
5,3177936848,14,
5,3177030948,14,
5,3177130948,14,
5,3177230948,14,
5,3177330948,14,
5,3177430948,14,
5,3177530948,14,
5,3177630948,14,
5,3177830948,14,
5,3177930948,14,
5,3177033948,14,
5,3177133948,14,
5,3177233948,14,
5,3177333948,14,
5,3177433948,14,
5,3177533948,14,
5,3177633948,14,
5,3177833948,14,
5,3177933948,14,
5,3177035948,14,
5,3177135948,14,
5,3177235948,14,
5,3177335948,14,
5,3177435948,14,
5,3177535948,14,
5,3177635948,14,
5,3177835948,14,
5,3177935948,14,
5,3177036948,14,
5,3177136948,14,
5,3177236948,14,
5,3177336948,14,
5,3177436948,14,
5,3177536948,14,
5,3177636948,14,
5,3177836948,14,
5,3177936948,14,
5,3179030048,14,
5,3179130048,14,
5,3179230048,14,
5,3179330048,14,
5,3179430048,14,
5,3179530048,14,
5,3179630048,14,
5,3179730048,14,
5,3179830048,14,
5,3179930048,14,
5,3179031048,14,
5,3179231048,14,
5,3179331048,14,
5,3179531048,14,
5,3179631048,14,
5,3179831048,14,
5,3179033048,14,
5,3179133048,14,
5,3179233048,14,
5,3179333048,14,
5,3179433048,14,
5,3179533048,14,
5,3179633048,14,
5,3179733048,14,
5,3179833048,14,
5,3179933048,14,
5,3179035048,14,
5,3179135048,14,
5,3179235048,14,
5,3179335048,14,
5,3179435048,14,
5,3179535048,14,
5,3179635048,14,
5,3179735048,14,
5,3179835048,14,
5,3179935048,14,
5,3179036048,14,
5,3179136048,14,
5,3179236048,14,
5,3179336048,14,
5,3179436048,14,
5,3179536048,14,
5,3179636048,14,
5,3179736048,14,
5,3179836048,14,
5,3179936048,14,
5,3179039048,14,
5,3179139048,14,
5,3179239048,14,
5,3179339048,14,
5,3179439048,14,
5,3179539048,14,
5,3179639048,14,
5,3179739048,14,
5,3179839048,14,
5,3179939048,14,
5,3179030148,14,
5,3179130148,14,
5,3179230148,14,
5,3179330148,14,
5,3179430148,14,
5,3179530148,14,
5,3179630148,14,
5,3179730148,14,
5,3179830148,14,
5,3179930148,14,
5,3179031148,14,
5,3179231148,14,
5,3179331148,14,
5,3179531148,14,
5,3179631148,14,
5,3179831148,14,
5,3179033148,14,
5,3179133148,14,
5,3179233148,14,
5,3179333148,14,
5,3179433148,14,
5,3179533148,14,
5,3179633148,14,
5,3179733148,14,
5,3179833148,14,
5,3179933148,14,
5,3179035148,14,
5,3179135148,14,
5,3179235148,14,
5,3179335148,14,
5,3179435148,14,
5,3179535148,14,
5,3179635148,14,
5,3179735148,14,
5,3179835148,14,
5,3179935148,14,
5,3179036148,14,
5,3179136148,14,
5,3179236148,14,
5,3179336148,14,
5,3179436148,14,
5,3179536148,14,
5,3179636148,14,
5,3179736148,14,
5,3179836148,14,
5,3179936148,14,
5,3179039148,14,
5,3179139148,14,
5,3179239148,14,
5,3179339148,14,
5,3179439148,14,
5,3179539148,14,
5,3179639148,14,
5,3179739148,14,
5,3179839148,14,
5,3179939148,14,
5,3179030248,14,
5,3179130248,14,
5,3179230248,14,
5,3179330248,14,
5,3179430248,14,
5,3179530248,14,
5,3179630248,14,
5,3179730248,14,
5,3179830248,14,
5,3179930248,14,
5,3179231248,14,
5,3179331248,14,
5,3179531248,14,
5,3179033248,14,
5,3179133248,14,
5,3179233248,14,
5,3179333248,14,
5,3179433248,14,
5,3179533248,14,
5,3179633248,14,
5,3179733248,14,
5,3179833248,14,
5,3179933248,14,
5,3179035248,14,
5,3179135248,14,
5,3179235248,14,
5,3179335248,14,
5,3179435248,14,
5,3179535248,14,
5,3179635248,14,
5,3179735248,14,
5,3179835248,14,
5,3179935248,14,
5,3179036248,14,
5,3179136248,14,
5,3179236248,14,
5,3179336248,14,
5,3179436248,14,
5,3179536248,14,
5,3179636248,14,
5,3179736248,14,
5,3179836248,14,
5,3179936248,14,
5,3179039248,14,
5,3179139248,14,
5,3179239248,14,
5,3179339248,14,
5,3179539248,14,
5,3179639248,14,
5,3179839248,14,
5,3179030348,14,
5,3179130348,14,
5,3179230348,14,
5,3179330348,14,
5,3179430348,14,
5,3179530348,14,
5,3179630348,14,
5,3179730348,14,
5,3179830348,14,
5,3179930348,14,
5,3179031348,14,
5,3179231348,14,
5,3179331348,14,
5,3179531348,14,
5,3179631348,14,
5,3179831348,14,
5,3179234348,14,
5,3179334348,14,
5,3179035348,14,
5,3179135348,14,
5,3179235348,14,
5,3179335348,14,
5,3179435348,14,
5,3179535348,14,
5,3179635348,14,
5,3179735348,14,
5,3179835348,14,
5,3179935348,14,
5,3179036348,14,
5,3179136348,14,
5,3179236348,14,
5,3179336348,14,
5,3179436348,14,
5,3179536348,14,
5,3179636348,14,
5,3179736348,14,
5,3179836348,14,
5,3179936348,14,
5,3179039348,14,
5,3179139348,14,
5,3179239348,14,
5,3179339348,14,
5,3179439348,14,
5,3179539348,14,
5,3179639348,14,
5,3179739348,14,
5,3179839348,14,
5,3179939348,14,
5,3179030448,14,
5,3179130448,14,
5,3179230448,14,
5,3179330448,14,
5,3179430448,14,
5,3179530448,14,
5,3179630448,14,
5,3179730448,14,
5,3179830448,14,
5,3179930448,14,
5,3179231448,14,
5,3179331448,14,
5,3179531448,14,
5,3179831448,14,
5,3179033448,14,
5,3179133448,14,
5,3179233448,14,
5,3179333448,14,
5,3179433448,14,
5,3179533448,14,
5,3179633448,14,
5,3179733448,14,
5,3179833448,14,
5,3179933448,14,
5,3179035448,14,
5,3179135448,14,
5,3179235448,14,
5,3179335448,14,
5,3179435448,14,
5,3179535448,14,
5,3179635448,14,
5,3179735448,14,
5,3179835448,14,
5,3179935448,14,
5,3179036448,14,
5,3179136448,14,
5,3179236448,14,
5,3179336448,14,
5,3179436448,14,
5,3179536448,14,
5,3179636448,14,
5,3179736448,14,
5,3179836448,14,
5,3179936448,14,
5,3179039448,14,
5,3179139448,14,
5,3179239448,14,
5,3179339448,14,
5,3179439448,14,
5,3179539448,14,
5,3179639448,14,
5,3179739448,14,
5,3179839448,14,
5,3179939448,14,
5,3179030548,14,
5,3179130548,14,
5,3179230548,14,
5,3179330548,14,
5,3179430548,14,
5,3179530548,14,
5,3179630548,14,
5,3179730548,14,
5,3179830548,14,
5,3179930548,14,
5,3179031548,14,
5,3179231548,14,
5,3179331548,14,
5,3179531548,14,
5,3179631548,14,
5,3179831548,14,
5,3179033548,14,
5,3179133548,14,
5,3179233548,14,
5,3179333548,14,
5,3179433548,14,
5,3179533548,14,
5,3179633548,14,
5,3179733548,14,
5,3179833548,14,
5,3179933548,14,
5,3179035548,14,
5,3179135548,14,
5,3179235548,14,
5,3179335548,14,
5,3179435548,14,
5,3179535548,14,
5,3179635548,14,
5,3179735548,14,
5,3179835548,14,
5,3179935548,14,
5,3179036548,14,
5,3179136548,14,
5,3179236548,14,
5,3179336548,14,
5,3179436548,14,
5,3179536548,14,
5,3179636548,14,
5,3179736548,14,
5,3179836548,14,
5,3179936548,14,
5,3179039548,14,
5,3179139548,14,
5,3179239548,14,
5,3179339548,14,
5,3179439548,14,
5,3179539548,14,
5,3179639548,14,
5,3179739548,14,
5,3179839548,14,
5,3179939548,14,
5,3179030648,14,
5,3179130648,14,
5,3179230648,14,
5,3179330648,14,
5,3179430648,14,
5,3179530648,14,
5,3179630648,14,
5,3179730648,14,
5,3179830648,14,
5,3179930648,14,
5,3179031648,14,
5,3179231648,14,
5,3179331648,14,
5,3179531648,14,
5,3179631648,14,
5,3179831648,14,
5,3179033648,14,
5,3179133648,14,
5,3179233648,14,
5,3179333648,14,
5,3179433648,14,
5,3179533648,14,
5,3179633648,14,
5,3179733648,14,
5,3179833648,14,
5,3179933648,14,
5,3179234648,14,
5,3179035648,14,
5,3179135648,14,
5,3179235648,14,
5,3179335648,14,
5,3179435648,14,
5,3179535648,14,
5,3179635648,14,
5,3179735648,14,
5,3179835648,14,
5,3179935648,14,
5,3179036648,14,
5,3179136648,14,
5,3179236648,14,
5,3179336648,14,
5,3179436648,14,
5,3179536648,14,
5,3179636648,14,
5,3179736648,14,
5,3179836648,14,
5,3179936648,14,
5,3179039648,14,
5,3179139648,14,
5,3179239648,14,
5,3179339648,14,
5,3179439648,14,
5,3179539648,14,
5,3179639648,14,
5,3179739648,14,
5,3179839648,14,
5,3179939648,14,
5,3179030748,14,
5,3179130748,14,
5,3179230748,14,
5,3179330748,14,
5,3179430748,14,
5,3179530748,14,
5,3179630748,14,
5,3179730748,14,
5,3179830748,14,
5,3179930748,14,
5,3179231748,14,
5,3179331748,14,
5,3179531748,14,
5,3179033748,14,
5,3179133748,14,
5,3179233748,14,
5,3179333748,14,
5,3179433748,14,
5,3179533748,14,
5,3179633748,14,
5,3179733748,14,
5,3179833748,14,
5,3179933748,14,
5,3179035748,14,
5,3179135748,14,
5,3179235748,14,
5,3179335748,14,
5,3179435748,14,
5,3179535748,14,
5,3179635748,14,
5,3179735748,14,
5,3179835748,14,
5,3179935748,14,
5,3179036748,14,
5,3179136748,14,
5,3179236748,14,
5,3179336748,14,
5,3179436748,14,
5,3179536748,14,
5,3179636748,14,
5,3179736748,14,
5,3179836748,14,
5,3179936748,14,
5,3179039748,14,
5,3179239748,14,
5,3179339748,14,
5,3179539748,14,
5,3179639748,14,
5,3179839748,14,
5,3179030848,14,
5,3179130848,14,
5,3179230848,14,
5,3179330848,14,
5,3179430848,14,
5,3179530848,14,
5,3179630848,14,
5,3179730848,14,
5,3179830848,14,
5,3179930848,14,
5,3179231848,14,
5,3179331848,14,
5,3179531848,14,
5,3179831848,14,
5,3179033848,14,
5,3179133848,14,
5,3179233848,14,
5,3179333848,14,
5,3179433848,14,
5,3179533848,14,
5,3179633848,14,
5,3179733848,14,
5,3179833848,14,
5,3179933848,14,
5,3179035848,14,
5,3179135848,14,
5,3179235848,14,
5,3179335848,14,
5,3179435848,14,
5,3179535848,14,
5,3179635848,14,
5,3179735848,14,
5,3179835848,14,
5,3179935848,14,
5,3179036848,14,
5,3179136848,14,
5,3179236848,14,
5,3179336848,14,
5,3179436848,14,
5,3179536848,14,
5,3179636848,14,
5,3179736848,14,
5,3179836848,14,
5,3179936848,14,
5,3179039848,14,
5,3179139848,14,
5,3179239848,14,
5,3179339848,14,
5,3179539848,14,
5,3179639848,14,
5,3179839848,14,
5,3179030948,14,
5,3179130948,14,
5,3179230948,14,
5,3179330948,14,
5,3179430948,14,
5,3179530948,14,
5,3179630948,14,
5,3179730948,14,
5,3179830948,14,
5,3179930948,14,
5,3179031948,14,
5,3179231948,14,
5,3179331948,14,
5,3179531948,14,
5,3179631948,14,
5,3179831948,14,
5,3179033948,14,
5,3179133948,14,
5,3179233948,14,
5,3179333948,14,
5,3179433948,14,
5,3179533948,14,
5,3179633948,14,
5,3179733948,14,
5,3179833948,14,
5,3179933948,14,
5,3179035948,14,
5,3179135948,14,
5,3179235948,14,
5,3179335948,14,
5,3179435948,14,
5,3179535948,14,
5,3179635948,14,
5,3179735948,14,
5,3179835948,14,
5,3179935948,14,
5,3179036948,14,
5,3179136948,14,
5,3179236948,14,
5,3179336948,14,
5,3179436948,14,
5,3179536948,14,
5,3179636948,14,
5,3179736948,14,
5,3179836948,14,
5,3179936948,14,
5,3179039948,14,
5,3179139948,14,
5,3179239948,14,
5,3179339948,14,
5,3179439948,14,
5,3179539948,14,
5,3179639948,14,
5,3179739948,14,
5,3179839948,14,
5,3179939948,14,
5,3171535148,14,
5,3171730045,15,
5,3171731045,15,
5,3171733045,15,
5,3171735045,15,
5,3171736045,15,
5,3171739045,15,
5,3171730145,15,
5,3171731145,15,
5,3171733145,15,
5,3171735145,15,
5,3171736145,15,
5,3171739145,15,
5,3171730245,15,
5,3171731245,15,
5,3171733245,15,
5,3171735245,15,
5,3171736245,15,
5,3171739245,15,
5,3171730345,15,
5,3171731345,15,
5,3171734345,15,
5,3171735345,15,
5,3171736345,15,
5,3171739345,15,
5,3171730445,15,
5,3171731445,15,
5,3171733445,15,
5,3171735445,15,
5,3171736445,15,
5,3171739445,15,
5,3171730545,15,
5,3171731545,15,
5,3171733545,15,
5,3171735545,15,
5,3171736545,15,
5,3171739545,15,
5,3171730645,15,
5,3171731645,15,
5,3171733645,15,
5,3171735645,15,
5,3171736645,15,
5,3171739645,15,
5,3171730745,15,
5,3171731745,15,
5,3171733745,15,
5,3171735745,15,
5,3171736745,15,
5,3171739745,15,
5,3171730845,15,
5,3171731845,15,
5,3171733845,15,
5,3171735845,15,
5,3171736845,15,
5,3171739845,15,
5,3171730945,15,
5,3171731945,15,
5,3171733945,15,
5,3171735945,15,
5,3171736945,15,
5,3171739945,15,
5,3174030045,15,
5,3174130045,15,
5,3174230045,15,
5,3174330045,15,
5,3174430045,15,
5,3174530045,15,
5,3174630045,15,
5,3174730045,15,
5,3174830045,15,
5,3174930045,15,
5,3174033045,15,
5,3174133045,15,
5,3174233045,15,
5,3174333045,15,
5,3174433045,15,
5,3174533045,15,
5,3174633045,15,
5,3174733045,15,
5,3174833045,15,
5,3174933045,15,
5,3174035045,15,
5,3174135045,15,
5,3174235045,15,
5,3174335045,15,
5,3174435045,15,
5,3174535045,15,
5,3174635045,15,
5,3174735045,15,
5,3174835045,15,
5,3174935045,15,
5,3174036045,15,
5,3174136045,15,
5,3174236045,15,
5,3174336045,15,
5,3174436045,15,
5,3174536045,15,
5,3174636045,15,
5,3174736045,15,
5,3174836045,15,
5,3174936045,15,
5,3174039045,15,
5,3174139045,15,
5,3174239045,15,
5,3174339045,15,
5,3174539045,15,
5,3174639045,15,
5,3174839045,15,
5,3174030145,15,
5,3174130145,15,
5,3174230145,15,
5,3174330145,15,
5,3174430145,15,
5,3174530145,15,
5,3174630145,15,
5,3174730145,15,
5,3174830145,15,
5,3174930145,15,
5,3174033145,15,
5,3174133145,15,
5,3174233145,15,
5,3174333145,15,
5,3174433145,15,
5,3174533145,15,
5,3174633145,15,
5,3174733145,15,
5,3174833145,15,
5,3174933145,15,
5,3174035145,15,
5,3174135145,15,
5,3174235145,15,
5,3174335145,15,
5,3174435145,15,
5,3174535145,15,
5,3174635145,15,
5,3174735145,15,
5,3174835145,15,
5,3174935145,15,
5,3174036145,15,
5,3174136145,15,
5,3174236145,15,
5,3174336145,15,
5,3174436145,15,
5,3174536145,15,
5,3174636145,15,
5,3174736145,15,
5,3174836145,15,
5,3174936145,15,
5,3174039145,15,
5,3174239145,15,
5,3174339145,15,
5,3174639145,15,
5,3174030245,15,
5,3174130245,15,
5,3174230245,15,
5,3174330245,15,
5,3174430245,15,
5,3174530245,15,
5,3174630245,15,
5,3174730245,15,
5,3174830245,15,
5,3174930245,15,
5,3174033245,15,
5,3174133245,15,
5,3174233245,15,
5,3174333245,15,
5,3174433245,15,
5,3174533245,15,
5,3174633245,15,
5,3174733245,15,
5,3174833245,15,
5,3174933245,15,
5,3174035245,15,
5,3174135245,15,
5,3174235245,15,
5,3174335245,15,
5,3174435245,15,
5,3174535245,15,
5,3174635245,15,
5,3174735245,15,
5,3174835245,15,
5,3174935245,15,
5,3174036245,15,
5,3174136245,15,
5,3174236245,15,
5,3174336245,15,
5,3174436245,15,
5,3174536245,15,
5,3174636245,15,
5,3174736245,15,
5,3174836245,15,
5,3174936245,15,
5,3174239245,15,
5,3174339245,15,
5,3174639245,15,
5,3174030345,15,
5,3174130345,15,
5,3174230345,15,
5,3174330345,15,
5,3174430345,15,
5,3174530345,15,
5,3174630345,15,
5,3174730345,15,
5,3174830345,15,
5,3174930345,15,
5,3174035345,15,
5,3174135345,15,
5,3174235345,15,
5,3174335345,15,
5,3174435345,15,
5,3174535345,15,
5,3174635345,15,
5,3174735345,15,
5,3174835345,15,
5,3174935345,15,
5,3174036345,15,
5,3174136345,15,
5,3174236345,15,
5,3174336345,15,
5,3174436345,15,
5,3174536345,15,
5,3174636345,15,
5,3174736345,15,
5,3174836345,15,
5,3174936345,15,
5,3174039345,15,
5,3174139345,15,
5,3174239345,15,
5,3174339345,15,
5,3174439345,15,
5,3174539345,15,
5,3174639345,15,
5,3174739345,15,
5,3174839345,15,
5,3174030445,15,
5,3174130445,15,
5,3174230445,15,
5,3174330445,15,
5,3174430445,15,
5,3174530445,15,
5,3174630445,15,
5,3174730445,15,
5,3174830445,15,
5,3174930445,15,
5,3174033445,15,
5,3174133445,15,
5,3174233445,15,
5,3174333445,15,
5,3174433445,15,
5,3174533445,15,
5,3174633445,15,
5,3174733445,15,
5,3174833445,15,
5,3174933445,15,
5,3174035445,15,
5,3174135445,15,
5,3174235445,15,
5,3174335445,15,
5,3174435445,15,
5,3174535445,15,
5,3174635445,15,
5,3174735445,15,
5,3174835445,15,
5,3174935445,15,
5,3174036445,15,
5,3174136445,15,
5,3174236445,15,
5,3174336445,15,
5,3174436445,15,
5,3174536445,15,
5,3174636445,15,
5,3174736445,15,
5,3174836445,15,
5,3174936445,15,
5,3174039445,15,
5,3174239445,15,
5,3174339445,15,
5,3174639445,15,
5,3174030545,15,
5,3174130545,15,
5,3174230545,15,
5,3174330545,15,
5,3174430545,15,
5,3174530545,15,
5,3174630545,15,
5,3174730545,15,
5,3174830545,15,
5,3174930545,15,
5,3174033545,15,
5,3174133545,15,
5,3174233545,15,
5,3174333545,15,
5,3174433545,15,
5,3174533545,15,
5,3174633545,15,
5,3174733545,15,
5,3174833545,15,
5,3174933545,15,
5,3174035545,15,
5,3174135545,15,
5,3174235545,15,
5,3174335545,15,
5,3174435545,15,
5,3174535545,15,
5,3174635545,15,
5,3174735545,15,
5,3174835545,15,
5,3174935545,15,
5,3174036545,15,
5,3174136545,15,
5,3174236545,15,
5,3174336545,15,
5,3174436545,15,
5,3174536545,15,
5,3174636545,15,
5,3174736545,15,
5,3174836545,15,
5,3174936545,15,
5,3174039545,15,
5,3174139545,15,
5,3174239545,15,
5,3174339545,15,
5,3174539545,15,
5,3174639545,15,
5,3174839545,15,
5,3174030645,15,
5,3174130645,15,
5,3174230645,15,
5,3174330645,15,
5,3174430645,15,
5,3174530645,15,
5,3174630645,15,
5,3174730645,15,
5,3174830645,15,
5,3174930645,15,
5,3174033645,15,
5,3174133645,15,
5,3174233645,15,
5,3174333645,15,
5,3174433645,15,
5,3174533645,15,
5,3174633645,15,
5,3174733645,15,
5,3174833645,15,
5,3174933645,15,
5,3174035645,15,
5,3174135645,15,
5,3174235645,15,
5,3174335645,15,
5,3174435645,15,
5,3174535645,15,
5,3174635645,15,
5,3174735645,15,
5,3174835645,15,
5,3174935645,15,
5,3174036645,15,
5,3174136645,15,
5,3174236645,15,
5,3174336645,15,
5,3174436645,15,
5,3174536645,15,
5,3174636645,15,
5,3174736645,15,
5,3174836645,15,
5,3174936645,15,
5,3174039645,15,
5,3174139645,15,
5,3174239645,15,
5,3174339645,15,
5,3174439645,15,
5,3174539645,15,
5,3174639645,15,
5,3174739645,15,
5,3174839645,15,
5,3174030745,15,
5,3174130745,15,
5,3174230745,15,
5,3174330745,15,
5,3174430745,15,
5,3174530745,15,
5,3174630745,15,
5,3174730745,15,
5,3174830745,15,
5,3174930745,15,
5,3174033745,15,
5,3174133745,15,
5,3174233745,15,
5,3174333745,15,
5,3174433745,15,
5,3174533745,15,
5,3174633745,15,
5,3174733745,15,
5,3174833745,15,
5,3174933745,15,
5,3174035745,15,
5,3174135745,15,
5,3174235745,15,
5,3174335745,15,
5,3174435745,15,
5,3174535745,15,
5,3174635745,15,
5,3174735745,15,
5,3174835745,15,
5,3174935745,15,
5,3174036745,15,
5,3174136745,15,
5,3174236745,15,
5,3174336745,15,
5,3174436745,15,
5,3174536745,15,
5,3174636745,15,
5,3174736745,15,
5,3174836745,15,
5,3174936745,15,
5,3174239745,15,
5,3174339745,15,
5,3174030845,15,
5,3174130845,15,
5,3174230845,15,
5,3174330845,15,
5,3174430845,15,
5,3174530845,15,
5,3174630845,15,
5,3174730845,15,
5,3174830845,15,
5,3174930845,15,
5,3174033845,15,
5,3174133845,15,
5,3174233845,15,
5,3174333845,15,
5,3174433845,15,
5,3174533845,15,
5,3174633845,15,
5,3174733845,15,
5,3174833845,15,
5,3174933845,15,
5,3174035845,15,
5,3174135845,15,
5,3174235845,15,
5,3174335845,15,
5,3174435845,15,
5,3174535845,15,
5,3174635845,15,
5,3174735845,15,
5,3174835845,15,
5,3174935845,15,
5,3174036845,15,
5,3174136845,15,
5,3174236845,15,
5,3174336845,15,
